id,price
1941,870.4
1942,1174.77
1943,563.63
1944,4389.01
1945,2800.27
1946,9795.28
1947,15317.87
1948,3144.72
1949,10785.17
1950,9290.09
1951,4360.47
1952,790.58
1953,1305.78
1954,5488.58
1955,6594.1
1956,2295.57
1957,4890.53
1958,835.8
1959,15403.11
1960,837.64
1961,13478.15
1962,764.71
1963,872.94
1964,1110.52
1965,719.89
1966,17609.16
1967,4024.98
1968,13926.14
1969,14723.9
1970,6931.27
1971,1000.69
1972,5721.96
1973,831.94
1974,2972.05
1975,709.94
1976,2854.62
1977,1579.18
1978,4671.07
1979,2905.51
1980,6849.46
1981,4593.6
1982,13097.45
1983,4419.31
1984,1034.59
1985,3047.41
1986,6179.29
1987,10998.39
1988,1689.22
1989,621.03
1990,2917.17
1991,1645.1
1992,6167.8
1993,784.78
1994,15642.7
1995,510.19
1996,9818.29
1997,2973.46
1998,9448.79
1999,8667.15
2000,3330.23
2001,3947.03
2002,13478.15
2003,9236.32
2004,9847.76
2005,2519.23
2006,9517.58
2007,7527.84
2008,6324.12
2009,659.62
2010,2602.23
2011,17258.84
2012,5304.28
2013,2328.68
2014,1352.51
2015,754.54
2016,4840.65
2017,15330.43
2018,5155.58
2019,726.16
2020,10407.52
2021,685.14
2022,1629.51
2023,2744.95
2024,854.46
2025,4108.29
2026,654.02
2027,1920.65
2028,5501.13
2029,4511.46
2030,2130.38
2031,3710.51
2032,451.48
2033,2633.12
2034,1597.4
2035,1128.3
2036,931.46
2037,904.5
2038,1308.93
2039,8646.16
2040,9063.56
2041,2700.16
2042,902.18
2043,3360.05
2044,2767.49
2045,416.0
2046,749.45
2047,912.84
2048,707.41
2049,5029.03
2050,515.49
2051,1686.43
2052,1646.69
2053,5171.92
2054,699.86
2055,2506.65
2056,2396.69
2057,2176.54
2058,4318.73
2059,7039.11
2060,722.69
2061,895.35
2062,15668.75
2063,10898.35
2064,2282.94
2065,1113.49
2066,3416.73
2067,15829.29
2068,4595.11
2069,2112.52
2070,1124.95
2071,936.78
2072,6520.51
2073,1283.38
2074,7675.58
2075,13959.77
2076,897.6
2077,823.07
2078,965.24
2079,15265.28
2080,1356.14
2081,1252.91
2082,2415.81
2083,928.73
2084,860.55
2085,17268.56
2086,4002.4
2087,9309.68
2088,9299.68
2089,936.78
2090,768.51
2091,2316.26
2092,12091.55
2093,1398.22
2094,1402.55
2095,1720.52
2096,1163.86
2097,1690.76
2098,2421.27
2099,5220.13
2100,1408.77
2101,3853.22
2102,3693.02
2103,964.89
2104,822.61
2105,934.01
2106,2691.36
2107,3865.69
2108,6283.3
2109,12144.6
2110,612.89
2111,4189.71
2112,16939.78
2113,618.25
2114,1135.86
2115,10531.75
2116,5615.99
2117,707.66
2118,1179.74
2119,5027.0
2120,3099.99
2121,11651.11
2122,13428.79
2123,11527.12
2124,656.9
2125,10856.66
2126,10169.15
2127,908.08
2128,2682.56
2129,492.45
2130,884.03
2131,612.3
2132,731.25
2133,4451.24
2134,5179.08
2135,1908.39
2136,6447.22
2137,4916.53
2138,5135.38
2139,853.85
2140,743.42
2141,5093.79
2142,17184.94
2143,730.92
2144,4239.25
2145,2463.27
2146,1118.97
2147,2785.77
2148,701.2
2149,748.97
2150,435.57
2151,1099.61
2152,4843.86
2153,429.58
2154,2487.42
2155,2589.51
2156,2097.43
2157,1875.43
2158,746.81
2159,1003.48
2160,8726.78
2161,851.54
2162,736.73
2163,17035.3
2164,478.97
2165,11388.53
2166,7199.97
2167,544.54
2168,2344.0
2169,915.78
2170,509.43
2171,1714.64
2172,5539.85
2173,6342.34
2174,5921.11
2175,4575.63
2176,737.9
2177,488.68
2178,9407.78
2179,2119.19
2180,3069.83
2181,4576.13
2182,9499.63
2183,4186.16
2184,16269.04
2185,762.72
2186,10398.47
2187,4657.65
2188,745.34
2189,6250.76
2190,3355.41
2191,3182.36
2192,1119.47
2193,504.83
2194,2304.29
2195,1025.23
2196,1325.47
2197,1033.33
2198,10377.98
2199,6622.35
2200,2124.97
2201,16812.1
2202,1154.52
2203,4789.85
2204,1084.49
2205,9562.77
2206,894.56
2207,3260.65
2208,968.59
2209,894.64
2210,923.64
2211,844.17
2212,4055.74
2213,608.46
2214,12093.93
2215,833.83
2216,1664.44
2217,5464.28
2218,834.13
2219,615.72
2220,1171.97
2221,4335.59
2222,1928.57
2223,4681.78
2224,747.22
2225,1613.4
2226,2611.75
2227,532.58
2228,4341.5
2229,3138.06
2230,579.93
2231,4309.62
2232,1090.99
2233,1428.61
2234,624.25
2235,5380.54
2236,14466.11
2237,1060.14
2238,1239.26
2239,1650.61
2240,3067.08
2241,2559.47
2242,4006.5
2243,3235.69
2244,1223.46
2245,2828.68
2246,4798.79
2247,770.85
2248,613.64
2249,7799.93
2250,2081.23
2251,5131.74
2252,1504.73
2253,6569.68
2254,1781.21
2255,1186.64
2256,5083.4
2257,8873.15
2258,3839.5
2259,439.58
2260,583.46
2261,1993.08
2262,3966.59
2263,818.66
2264,543.37
2265,633.26
2266,10791.93
2267,9899.3
2268,1190.97
2269,4658.1
2270,2454.53
2271,859.63
2272,5369.1
2273,9635.4
2274,2945.05
2275,896.47
2276,761.1
2277,8697.79
2278,7470.75
2279,4268.63
2280,3336.19
2281,1816.95
2282,16964.15
2283,7312.13
2284,5468.6
2285,817.66
2286,4720.35
2287,2809.13
2288,720.35
2289,1724.48
2290,605.79
2291,1933.56
2292,421.69
2293,6051.24
2294,576.32
2295,4738.75
2296,910.06
2297,2091.2
2298,5137.0
2299,802.93
2300,4408.82
2301,687.42
2302,5171.7
2303,2382.94
2304,4630.9
2305,1235.46
2306,3129.54
2307,408.19
2308,595.42
2309,3504.87
2310,11113.1
2311,3967.87
2312,570.76
2313,791.28
2314,9797.56
2315,1336.31
2316,699.17
2317,551.7
2318,562.0
2319,657.48
2320,919.32
2321,1394.97
2322,833.28
2323,2786.79
2324,15077.47
2325,3580.86
2326,1027.15
2327,974.75
2328,4905.93
2329,1047.59
2330,5363.97
2331,807.11
2332,1644.68
2333,1055.65
2334,5449.65
2335,734.2
2336,522.35
2337,864.87
2338,1224.89
2339,12413.37
2340,1078.19
2341,1331.12
2342,10208.15
2343,745.85
2344,808.42
2345,4149.16
2346,3015.18
2347,4906.88
2348,2300.05
2349,1292.66
2350,4370.66
2351,10721.65
2352,509.72
2353,4514.53
2354,6201.74
2355,4910.36
2356,1181.39
2357,1322.61
2358,4378.92
2359,5316.83
2360,4829.27
2361,2397.46
2362,4264.85
2363,548.53
2364,6299.08
2365,867.85
2366,745.37
2367,3753.65
2368,1109.73
2369,5331.4
2370,1042.61
2371,1253.18
2372,1829.52
2373,4056.98
2374,1101.54
2375,5451.13
2376,634.41
2377,1958.42
2378,4946.43
2379,3369.35
2380,569.44
2381,748.42
2382,9269.67
2383,4799.26
2384,1066.52
2385,5793.79
2386,3416.21
2387,606.75
2388,446.8
2389,602.98
2390,7559.51
2391,3046.66
2392,516.94
2393,3173.6
2394,5363.94
2395,8075.06
2396,4510.07
2397,5571.96
2398,619.37
2399,5168.54
2400,7432.27
2401,7079.08
2402,1020.99
2403,2547.02
2404,3168.65
2405,4822.82
2406,5031.84
2407,660.4
2408,2222.51
2409,2372.99
2410,546.93
2411,5932.69
2412,2154.46
2413,4769.77
2414,618.65
2415,8268.02
2416,997.92
2417,7434.92
2418,851.21
2419,962.83
2420,3178.55
2421,2387.37
2422,1468.42
2423,697.77
2424,3356.87
2425,12798.15
2426,1020.27
2427,1289.25
2428,13917.01
2429,10377.84
2430,3974.65
2431,3145.79
2432,1511.18
2433,661.16
2434,4711.2
2435,651.59
2436,2627.55
2437,1234.01
2438,2091.17
2439,5079.68
2440,5819.21
2441,3726.65
2442,1494.74
2443,3457.21
2444,969.54
2445,693.77
2446,541.11
2447,8591.51
2448,652.06
2449,8392.78
2450,16672.9
2451,1726.37
2452,6955.91
2453,5258.26
2454,3593.97
2455,1191.82
2456,17127.93
2457,2218.99
2458,4332.29
2459,16814.09
2460,859.44
2461,442.42
2462,3111.58
2463,762.97
2464,1861.13
2465,4799.98
2466,8022.51
2467,13673.05
2468,1896.79
2469,7093.77
2470,4281.82
2471,475.05
2472,978.16
2473,8656.9
2474,15429.34
2475,5489.99
2476,2613.86
2477,4764.8
2478,10623.86
2479,901.64
2480,429.5
2481,831.32
2482,656.35
2483,5236.58
2484,3211.49
2485,1835.19
2486,902.61
2487,3897.78
2488,10437.14
2489,5647.06
2490,5155.37
2491,7361.16
2492,886.86
2493,2990.61
2494,3199.48
2495,15550.02
2496,715.68
2497,10788.85
2498,558.89
2499,519.09
2500,847.55
2501,4158.95
2502,947.29
2503,2532.0
2504,1446.07
2505,3729.04
2506,1157.36
2507,15653.52
2508,611.35
2509,512.57
2510,823.16
2511,8138.97
2512,1260.06
2513,5318.46
2514,1788.77
2515,5555.49
2516,7936.23
2517,5158.24
2518,4018.12
2519,15292.86
2520,5325.29
2521,888.44
2522,2384.95
2523,836.26
2524,1402.17
2525,435.87
2526,907.02
2527,8821.0
2528,8178.05
2529,8413.89
2530,3301.36
2531,527.39
2532,5699.08
2533,578.78
2534,564.82
2535,1202.77
2536,5831.89
2537,4578.43
2538,8423.77
2539,2558.29
2540,5122.37
2541,470.34
2542,470.97
2543,1769.81
2544,1835.74
2545,3724.79
2546,1245.16
2547,1892.29
2548,1240.0
2549,2085.4
2550,1340.24
2551,406.68
2552,959.93
2553,3944.74
2554,4329.37
2555,4309.36
2556,10444.23
2557,410.64
2558,15061.17
2559,876.32
2560,12259.33
2561,819.9
2562,1531.43
2563,957.87
2564,2307.97
2565,1472.52
2566,3492.97
2567,1511.17
2568,1041.99
2569,921.25
2570,4129.96
2571,5747.28
2572,2349.54
2573,4548.92
2574,578.12
2575,1603.33
2576,494.0
2577,3437.31
2578,615.74
2579,8622.68
2580,770.6
2581,554.26
2582,5218.96
2583,5325.46
2584,570.59
2585,787.86
2586,3622.42
2587,644.87
2588,694.07
2589,2567.66
2590,1687.59
2591,633.58
2592,692.0
2593,1017.84
2594,2694.64
2595,6363.04
2596,11307.23
2597,3482.22
2598,5304.15
2599,4817.51
2600,3698.88
2601,8704.67
2602,830.9
2603,4956.2
2604,8765.16
2605,3992.78
2606,780.19
2607,14680.56
2608,895.97
2609,1939.0
2610,492.69
2611,5220.6
2612,2640.47
2613,5167.22
2614,8395.79
2615,2421.93
2616,759.93
2617,8403.02
2618,536.98
2619,755.63
2620,9043.29
2621,2805.1
2622,7674.24
2623,4443.36
2624,2574.88
2625,10313.98
2626,2474.29
2627,1007.63
2628,8281.2
2629,2413.02
2630,869.98
2631,7115.4
2632,1181.71
2633,8025.44
2634,4615.76
2635,9181.5
2636,4809.32
2637,888.21
2638,580.16
2639,1921.5
2640,1282.24
2641,697.52
2642,714.02
2643,862.27
2644,1876.91
2645,591.9
2646,2523.18
2647,580.36
2648,16337.7
2649,2289.13
2650,2252.22
2651,3544.69
2652,800.67
2653,15645.01
2654,847.75
2655,3995.87
2656,10133.61
2657,884.63
2658,649.31
2659,979.1
2660,5424.48
2661,886.81
2662,14333.38
2663,2154.78
2664,17427.4
2665,1980.02
2666,1259.17
2667,9284.48
2668,5114.82
2669,4303.56
2670,5904.38
2671,578.8
2672,4014.25
2673,2243.43
2674,12708.18
2675,1599.74
2676,838.26
2677,974.22
2678,1367.48
2679,555.41
2680,10372.92
2681,17975.85
2682,894.96
2683,2089.08
2684,835.32
2685,1986.7
2686,2538.79
2687,1472.46
2688,16331.68
2689,1682.26
2690,13949.62
2691,1287.06
2692,474.46
2693,536.07
2694,804.2
2695,3621.26
2696,586.92
2697,2406.88
2698,571.12
2699,944.46
2700,510.97
2701,798.07
2702,638.53
2703,693.78
2704,3370.6
2705,4391.2
2706,4279.68
2707,885.16
2708,4289.95
2709,9630.21
2710,636.23
2711,3063.36
2712,701.33
2713,1192.84
2714,695.84
2715,2327.02
2716,586.92
2717,2403.0
2718,9122.35
2719,579.03
2720,1402.54
2721,16436.93
2722,9303.45
2723,1668.54
2724,668.76
2725,9044.4
2726,4113.65
2727,1550.78
2728,9294.98
2729,3597.57
2730,4633.43
2731,709.15
2732,12176.72
2733,957.09
2734,800.15
2735,9053.12
2736,7061.03
2737,2146.56
2738,1869.7
2739,849.27
2740,2200.77
2741,4728.89
2742,1400.68
2743,1736.8
2744,9386.36
2745,6483.8
2746,3091.44
2747,3681.79
2748,4625.85
2749,798.33
2750,13182.22
2751,907.77
2752,16458.02
2753,2497.86
2754,2375.19
2755,1059.45
2756,2338.13
2757,6666.99
2758,5720.13
2759,4898.87
2760,2813.38
2761,8630.87
2762,16185.03
2763,1668.15
2764,577.8
2765,4038.0
2766,4443.68
2767,5371.81
2768,8965.32
2769,2741.89
2770,1408.46
2771,2572.79
2772,4612.85
2773,4929.03
2774,444.27
2775,547.27
2776,5071.56
2777,6725.62
2778,567.93
2779,1118.34
2780,958.59
2781,754.75
2782,2706.62
2783,8786.94
2784,1017.91
2785,1383.79
2786,4920.48
2787,4583.66
2788,983.35
2789,15133.53
2790,634.18
2791,662.73
2792,766.9
2793,5138.29
2794,942.66
2795,709.34
2796,15444.75
2797,746.42
2798,506.09
2799,5582.68
2800,4236.79
2801,728.7
2802,2795.49
2803,5706.78
2804,2193.31
2805,3919.56
2806,1776.91
2807,1113.31
2808,993.85
2809,761.92
2810,1071.58
2811,5794.95
2812,1215.52
2813,10245.61
2814,3947.23
2815,15633.22
2816,1053.66
2817,2488.84
2818,713.12
2819,2274.26
2820,4058.61
2821,12330.18
2822,17078.52
2823,631.5
2824,3940.24
2825,17092.99
2826,4338.15
2827,644.13
2828,1050.74
2829,4197.52
2830,9349.07
2831,2285.8
2832,1019.35
2833,4683.41
2834,3442.0
2835,1190.25
2836,585.35
2837,12676.29
2838,10353.27
2839,3435.18
2840,469.54
2841,594.15
2842,9885.11
2843,714.69
2844,4467.14
2845,983.68
2846,14206.29
2847,647.07
2848,4490.96
2849,783.01
2850,785.56
2851,14186.23
2852,4101.45
2853,2490.69
2854,857.49
2855,1126.01
2856,513.97
2857,5833.12
2858,519.87
2859,6210.4
2860,13431.07
2861,5594.86
2862,769.91
2863,1049.84
2864,3179.3
2865,10175.9
2866,16524.78
2867,1409.06
2868,2689.15
2869,729.69
2870,870.15
2871,13299.14
2872,6963.08
2873,710.88
2874,2572.66
2875,3492.85
2876,1497.98
2877,7745.59
2878,5277.91
2879,3485.43
2880,4936.5
2881,1093.59
2882,540.77
2883,1514.68
2884,612.8
2885,766.81
2886,1206.19
2887,3135.98
2888,5287.36
2889,1289.07
2890,928.69
2891,989.46
2892,802.2
2893,1673.05
2894,1025.93
2895,1910.23
2896,6948.46
2897,2033.94
2898,994.07
2899,1925.8
2900,609.06
2901,1852.14
2902,1720.04
2903,769.46
2904,2514.36
2905,16563.25
2906,3423.24
2907,862.38
2908,12731.37
2909,10709.98
2910,658.82
2911,4924.72
2912,958.92
2913,4354.14
2914,456.46
2915,2312.87
2916,7522.58
2917,3038.5
2918,6625.4
2919,1275.65
2920,8207.9
2921,906.05
2922,558.72
2923,2431.9
2924,8574.43
2925,501.8
2926,746.31
2927,9610.7
2928,709.64
2929,1842.22
2930,5537.67
2931,4814.9
2932,584.98
2933,11413.52
2934,2053.73
2935,4736.26
2936,1036.43
2937,1356.28
2938,779.64
2939,880.33
2940,828.4
2941,2590.89
2942,10651.65
2943,3392.28
2944,9506.37
2945,8189.58
2946,1893.78
2947,7334.5
2948,714.43
2949,1655.81
2950,605.0
2951,1645.12
2952,1109.04
2953,14329.14
2954,13507.78
2955,7062.21
2956,460.12
2957,3686.7
2958,5587.51
2959,13781.24
2960,5095.74
2961,1662.54
2962,527.38
2963,1834.72
2964,3503.95
2965,974.95
2966,1907.89
2967,4741.24
2968,1198.52
2969,743.98
2970,2382.97
2971,574.28
2972,3575.77
2973,14988.17
2974,8250.56
2975,1159.5
2976,1781.32
2977,624.35
2978,2756.45
2979,746.91
2980,1110.84
2981,8596.38
2982,714.36
2983,5029.71
2984,712.0
2985,1320.74
2986,16789.58
2987,945.49
2988,4295.26
2989,5091.08
2990,14461.97
2991,5811.73
2992,645.66
2993,1143.46
2994,529.41
2995,710.19
2996,683.28
2997,825.56
2998,636.26
2999,15268.07
3000,567.84
3001,1376.44
3002,11348.52
3003,10503.31
3004,845.67
3005,1699.71
3006,17452.48
3007,9552.4
3008,555.91
3009,2173.64
3010,2545.46
3011,1935.14
3012,9411.86
3013,3132.43
3014,7475.08
3015,1168.91
3016,1212.8
3017,4059.82
3018,3302.97
3019,3248.83
3020,780.81
3021,878.03
3022,17949.18
3023,812.83
3024,698.27
3025,3762.44
3026,723.77
3027,949.2
3028,4051.78
3029,12971.24
3030,914.26
3031,2713.76
3032,1033.68
3033,635.87
3034,2991.71
3035,4169.08
3036,13286.96
3037,1291.81
3038,968.55
3039,4141.95
3040,10619.08
3041,1617.74
3042,3109.89
3043,2032.69
3044,714.85
3045,1780.24
3046,1000.53
3047,2290.79
3048,580.39
3049,2992.69
3050,718.11
3051,648.94
3052,1388.85
3053,1424.47
3054,4864.77
3055,497.34
3056,4076.06
3057,9308.11
3058,414.49
3059,1697.39
3060,3113.95
3061,3805.02
3062,2014.06
3063,617.81
3064,499.75
3065,697.14
3066,1088.18
3067,4202.57
3068,780.9
3069,2792.09
3070,2636.07
3071,395.75
3072,809.02
3073,472.6
3074,1680.28
3075,1799.55
3076,7346.98
3077,1809.38
3078,525.85
3079,687.1
3080,7625.76
3081,510.53
3082,1809.98
3083,1983.46
3084,403.35
3085,1027.74
3086,877.49
3087,1696.79
3088,861.25
3089,475.09
3090,6823.88
3091,4427.03
3092,1062.01
3093,8427.01
3094,640.74
3095,747.48
3096,5948.36
3097,1161.34
3098,1966.85
3099,749.24
3100,465.15
3101,3424.71
3102,7712.08
3103,7248.94
3104,4688.61
3105,4904.69
3106,10480.53
3107,908.77
3108,8619.19
3109,1000.53
3110,612.58
3111,3099.77
3112,1975.06
3113,10720.78
3114,5335.44
3115,1736.99
3116,925.39
3117,1832.69
3118,13516.47
3119,990.24
3120,770.93
3121,2295.45
3122,1159.82
3123,504.49
3124,10088.01
3125,624.54
3126,1669.62
3127,1758.2
3128,819.74
3129,1125.66
3130,11353.39
3131,765.36
3132,2303.33
3133,5326.21
3134,706.02
3135,5458.84
3136,15382.95
3137,809.25
3138,854.27
3139,946.22
3140,14238.19
3141,1878.7
3142,11633.33
3143,821.47
3144,4570.11
3145,1713.42
3146,1866.65
3147,509.33
3148,2428.87
3149,631.53
3150,1667.7
3151,3854.16
3152,2950.71
3153,602.57
3154,837.93
3155,866.53
3156,1621.71
3157,7929.39
3158,732.02
3159,8199.35
3160,12678.4
3161,868.11
3162,2191.04
3163,3921.6
3164,3857.48
3165,3259.57
3166,2902.05
3167,7026.52
3168,2671.22
3169,5528.51
3170,1910.25
3171,752.53
3172,2731.55
3173,1059.47
3174,579.32
3175,5173.56
3176,2158.21
3177,452.24
3178,4933.66
3179,11644.08
3180,579.87
3181,992.02
3182,16669.18
3183,507.08
3184,2973.55
3185,837.87
3186,1959.07
3187,8555.05
3188,3376.33
3189,2057.13
3190,4030.91
3191,2800.71
3192,550.77
3193,3497.09
3194,8703.5
3195,5110.44
3196,685.28
3197,9119.91
3198,12848.72
3199,656.59
3200,5838.55
3201,2900.49
3202,1949.4
3203,1369.69
3204,3608.3
3205,12272.92
3206,1070.75
3207,672.18
3208,2582.33
3209,1611.43
3210,4826.65
3211,2508.1
3212,4274.9
3213,1837.51
3214,4221.43
3215,763.1
3216,918.23
3217,1022.34
3218,1151.21
3219,1334.96
3220,7120.8
3221,3889.14
3222,4857.75
3223,9611.02
3224,3584.05
3225,5406.97
3226,1690.65
3227,597.1
3228,1420.43
3229,5119.04
3230,577.23
3231,4174.11
3232,1723.15
3233,2963.04
3234,2364.05
3235,902.76
3236,4763.24
3237,16877.08
3238,7418.66
3239,2535.92
3240,16892.54
3241,2081.31
3242,5350.7
3243,4139.37
3244,408.53
3245,853.13
3246,2359.94
3247,3791.11
3248,1033.97
3249,1196.28
3250,1141.27
3251,9391.98
3252,930.4
3253,2410.05
3254,1383.25
3255,845.36
3256,7592.21
3257,2577.35
3258,5776.85
3259,5195.62
3260,1470.67
3261,3957.22
3262,4470.96
3263,1941.99
3264,6010.93
3265,5546.59
3266,2040.29
3267,3035.68
3268,3532.45
3269,696.82
3270,1058.13
3271,9054.35
3272,15377.14
3273,1868.2
3274,8326.66
3275,1038.53
3276,4706.92
3277,1221.35
3278,3578.68
3279,591.88
3280,406.34
3281,858.07
3282,5374.37
3283,4825.89
3284,5958.6
3285,558.61
3286,8528.33
3287,2291.86
3288,4325.45
3289,1177.43
3290,4134.85
3291,13370.82
3292,606.54
3293,9626.02
3294,5113.16
3295,10229.69
3296,850.35
3297,10212.35
3298,13690.49
3299,1034.6
3300,2375.37
3301,3994.31
3302,4023.34
3303,9345.79
3304,731.12
3305,1146.29
3306,14419.05
3307,6509.51
3308,765.44
3309,766.81
3310,536.47
3311,808.52
3312,1170.01
3313,718.27
3314,846.08
3315,912.4
3316,581.52
3317,1063.9
3318,1024.98
3319,2231.89
3320,1936.56
3321,6243.16
3322,1320.49
3323,12312.31
3324,1011.36
3325,859.89
3326,13137.25
3327,9432.01
3328,7893.57
3329,3204.63
3330,2002.51
3331,4246.89
3332,10438.21
3333,3375.68
3334,5859.96
3335,665.72
3336,882.74
3337,9744.65
3338,682.46
3339,2505.9
3340,2661.09
3341,16830.45
3342,7600.57
3343,2606.57
3344,4951.97
3345,660.66
3346,959.84
3347,830.21
3348,478.88
3349,728.09
3350,717.19
3351,798.17
3352,6382.9
3353,1585.04
3354,1498.71
3355,6218.48
3356,1660.97
3357,7084.52
3358,7024.27
3359,1706.82
3360,6970.36
3361,717.11
3362,3005.93
3363,10162.48
3364,16652.28
3365,4023.27
3366,7657.39
3367,611.65
3368,840.52
3369,8424.46
3370,1195.94
3371,4622.51
3372,1126.72
3373,718.56
3374,5121.68
3375,6679.24
3376,870.56
3377,1294.37
3378,1239.74
3379,3821.97
3380,802.08
3381,11407.33
3382,1805.8
3383,2611.22
3384,1148.91
3385,1462.62
3386,5604.66
3387,467.55
3388,5219.0
3389,1371.73
3390,14532.39
3391,3393.32
3392,1877.43
3393,2155.16
3394,6274.21
3395,754.95
3396,695.6
3397,4579.4
3398,9557.73
3399,7544.36
3400,1064.42
3401,4873.33
3402,478.69
3403,643.4
3404,1115.48
3405,2539.02
3406,9133.89
3407,632.55
3408,602.39
3409,1234.68
3410,910.19
3411,6848.98
3412,587.91
3413,5730.42
3414,4055.78
3415,12554.09
3416,1872.28
3417,997.2
3418,4104.59
3419,8608.54
3420,850.79
3421,898.9
3422,1823.83
3423,1312.59
3424,849.7
3425,799.56
3426,578.04
3427,632.56
3428,1834.63
3429,6445.72
3430,1569.59
3431,4744.44
3432,3140.58
3433,560.39
3434,837.7
3435,2693.55
3436,11493.7
3437,729.14
3438,881.83
3439,11508.75
3440,2901.53
3441,773.54
3442,523.16
3443,1653.75
3444,4171.23
3445,433.02
3446,964.12
3447,7411.71
3448,3539.01
3449,1125.92
3450,3735.33
3451,617.2
3452,1029.06
3453,5049.84
3454,15293.02
3455,1724.81
3456,14548.82
3457,3384.27
3458,870.87
3459,464.05
3460,4561.28
3461,1968.3
3462,6868.06
3463,627.58
3464,2367.13
3465,14211.85
3466,800.9
3467,1330.04
3468,5277.89
3469,2454.12
3470,2148.82
3471,11283.25
3472,9256.84
3473,1875.61
3474,536.33
3475,3253.11
3476,3810.52
3477,1924.44
3478,824.13
3479,1788.91
3480,551.77
3481,4562.49
3482,448.31
3483,871.27
3484,2004.62
3485,4803.41
3486,4408.9
3487,558.39
3488,4591.9
3489,5464.96
3490,4301.85
3491,554.6
3492,11733.03
3493,2983.86
3494,767.64
3495,3434.53
3496,1096.91
3497,11542.04
3498,1745.77
3499,4587.3
3500,6603.8
3501,3983.27
3502,2662.13
3503,1021.18
3504,2132.32
3505,717.87
3506,5519.84
3507,4211.79
3508,5598.1
3509,12200.89
3510,1255.67
3511,978.03
3512,581.14
3513,7234.86
3514,5885.26
3515,16681.17
3516,4562.18
3517,4848.59
3518,500.83
3519,4589.24
3520,647.31
3521,16700.13
3522,5078.37
3523,4998.19
3524,4767.59
3525,1576.46
3526,698.87
3527,834.89
3528,4932.18
3529,2417.18
3530,2885.07
3531,1797.44
3532,781.75
3533,1207.57
3534,674.36
3535,3492.38
3536,1957.36
3537,6090.38
3538,777.73
3539,1840.94
3540,1740.48
3541,1739.16
3542,1192.67
3543,5641.77
3544,1220.98
3545,590.41
3546,1746.38
3547,5241.1
3548,1715.58
3549,4078.21
3550,2644.28
3551,900.27
3552,10858.29
3553,12880.76
3554,860.32
3555,17368.67
3556,6392.5
3557,8667.78
3558,1160.45
3559,1871.68
3560,1897.44
3561,9932.63
3562,4782.89
3563,6750.67
3564,1365.37
3565,677.2
3566,1927.57
3567,14119.21
3568,4215.43
3569,7701.68
3570,1742.66
3571,1994.01
3572,6129.97
3573,1611.14
3574,2028.22
3575,9173.76
3576,4641.87
3577,2380.8
3578,6563.62
3579,620.19
3580,636.8
3581,853.54
3582,998.98
3583,10600.55
3584,3222.27
3585,1607.03
3586,4207.55
3587,5188.33
3588,787.47
3589,758.11
3590,4098.71
3591,2469.04
3592,1392.3
3593,796.18
3594,2908.24
3595,1644.8
3596,2015.01
3597,1521.49
3598,2459.62
3599,16656.45
3600,3797.54
3601,11038.55
3602,441.8
3603,685.16
3604,2008.55
3605,3010.61
3606,2013.26
3607,1607.69
3608,822.54
3609,767.25
3610,2000.83
3611,7522.83
3612,542.72
3613,1155.2
3614,968.11
3615,4822.78
3616,1163.81
3617,4806.59
3618,1707.77
3619,3200.7
3620,4854.05
3621,591.21
3622,6797.95
3623,489.75
3624,1891.12
3625,16693.38
3626,4727.48
3627,7543.57
3628,423.72
3629,560.48
3630,10710.49
3631,5369.07
3632,2737.19
3633,1975.32
3634,10303.52
3635,4268.61
3636,909.33
3637,2385.21
3638,17131.38
3639,938.12
3640,4796.24
3641,10024.51
3642,412.34
3643,1145.87
3644,530.67
3645,757.98
3646,1159.92
3647,16183.98
3648,5270.7
3649,3980.59
3650,633.6
3651,2060.12
3652,958.2
3653,1071.33
3654,7262.16
3655,7076.33
3656,808.08
3657,3786.05
3658,12728.17
3659,4785.69
3660,1319.73
3661,687.2
3662,5098.24
3663,9574.1
3664,813.5
3665,11176.47
3666,3702.06
3667,14480.14
3668,677.92
3669,2832.34
3670,2367.94
3671,501.16
3672,3739.86
3673,630.65
3674,1731.78
3675,4617.05
3676,1066.73
3677,4203.95
3678,13985.97
3679,1058.08
3680,585.73
3681,1125.6
3682,9440.73
3683,878.19
3684,768.02
3685,1931.06
3686,1731.15
3687,627.69
3688,1265.44
3689,10268.51
3690,4445.28
3691,1331.53
3692,1228.34
3693,13391.15
3694,1699.76
3695,1750.58
3696,9453.44
3697,934.49
3698,595.27
3699,4703.12
3700,441.17
3701,7007.88
3702,546.94
3703,4949.68
3704,4835.44
3705,4202.07
3706,4557.61
3707,741.59
3708,918.84
3709,825.87
3710,3338.76
3711,1021.26
3712,1747.48
3713,4488.82
3714,5539.53
3715,446.31
3716,2936.62
3717,4878.37
3718,1134.25
3719,679.63
3720,566.73
3721,2467.39
3722,2286.17
3723,16212.04
3724,502.17
3725,1270.41
3726,6374.44
3727,1721.19
3728,742.09
3729,891.06
3730,778.59
3731,5277.58
3732,838.38
3733,710.49
3734,1693.98
3735,591.4
3736,8143.16
3737,6938.5
3738,966.34
3739,7086.63
3740,2253.36
3741,2598.6
3742,1681.69
3743,2684.61
3744,1812.36
3745,819.72
3746,486.94
3747,14068.59
3748,4813.64
3749,5846.26
3750,3774.58
3751,7179.57
3752,689.7
3753,738.6
3754,1482.18
3755,1422.17
